313186,538752,17816
429161,373275,47070
417626,705878,20608
292787,258673,38926
322987,519514,24675
390042,719362,6668
294087,480309,47769
434590,139573,38715
32873,321134,38656
2734,653677,43813
291919,300573,47009
219689,523219,32920
274147,433105,33021
85844,89150,11820
344672,437752,15024
170008,664332,26743
420207,455887,29072
425634,694810,29710
90171,214755,26170
21290,581665,9657
79111,567243,29788
284000,271489,8204
70778,532618,42574
181272,631242,22443
379453,83640,20580
440491,591835,9206
336807,372843,33375
117010,225857,23894
40144,543394,26221
211135,571477,5537
149933,642646,26739
422692,601768,24147
62819,392928,39393
94327,187910,21350
352202,435080,12250
398046,154374,20056
188732,627520,20087
154493,365490,17190
327250,8950,44618
257483,255597,25869
173471,598736,47282
324756,463677,19219
449861,190719,24104
264972,284038,40651
140021,659931,42833
393173,241717,31570
351041,684422,11788
39796,531277,37876
20902,711233,22578
276119,494403,31517
269330,265053,41603
151707,190474,28444
245040,744940,21855
418612,603014,29436
143156,178945,46506
441841,766176,17708
186397,639866,11638
42647,607476,29625
76228,487357,24727
433556,668924,5471
196015,449653,47653
64232,725494,22590
331979,202076,35225
47294,187935,37235
135045,391594,33733
233647,363734,17754
451586,604783,17956
404437,730624,34437
302867,664363,22134
258938,434314,22079
65003,394587,34641
191773,208183,16052
52192,318996,34487
288017,278116,43304
32251,285085,40920
303409,213029,36999
315768,482092,5146
115129,633707,16232
69118,326368,19415
273633,725464,41530
184894,207006,22953
339669,315419,13382
143498,291566,22374
335312,302988,12971
55486,477524,29408
150684,745709,18360
93350,149199,36342
304784,407066,36970
214184,647562,14789
129410,465589,46814
58764,322657,44583
239504,220838,21609
60389,334793,27465
425941,719887,10096
215398,150161,13776
51623,337116,16504
296703,307144,10650
413977,189118,10558
365232,270114,18979
450675,501817,40336
338866,47273,38793
217390,529571,20882
393967,54119,22079
148105,353246,44979
433342,50331,37669
239066,351880,8490
299376,447,34990
196212,408437,43076
278248,248211,15116
107399,583571,33265
433357,545378,43152
32141,53569,42695
11418,44459,18303
298562,87816,8643
396108,28279,26725
55178,549970,17283
301051,167148,26386
411575,535300,37263
338561,328292,26861
413255,111394,25538
394289,470814,30832
143885,588672,39359
297940,40742,38879
170189,86267,19664
441771,728593,29326
394484,771641,17637
214881,150810,36395
101975,232034,29183
299374,299383,34647
215986,325496,35549
76636,707491,8624
25583,149014,21447
191210,235232,8777
375863,679059,15248
356334,502023,30196
190819,353302,46479
285182,220789,19700
110490,434897,18485
98959,673137,10985
299569,159823,31385
165757,240274,7331
452850,646962,35103
10347,102173,7084
410905,228564,26420
149100,347499,46053
63328,41897,9966
448220,178884,45138
366601,505836,13225
32171,36424,33299
208961,672521,16885
180328,732339,28153
94889,158652,43926
366204,97234,23801
320657,103693,42783
326820,581555,40898
358815,254934,19357
410983,537618,37786
169864,701952,11600
419147,271425,31238
246475,729856,22149
172975,442778,44625
111313,774043,30783
397676,284258,27140
435685,771839,39374
311923,692996,6212
10356,297232,20953
12989,64736,24429
275507,192334,21275
66629,738116,17219
175937,658805,20965
196360,246033,25234
73424,606136,7617
301971,206320,46909
309781,292910,37175
90031,765929,22575
141872,551288,29568
153439,493101,13137
271814,371872,42748
292733,484665,18723
198721,765490,41024
301107,782130,20641
122973,575572,13234
420764,37652,20731
215134,281389,40442
48838,88114,28902
404705,129993,40687
118758,686366,21499
85817,611966,23893
16916,654592,26518
26221,510724,15355
185850,462007,12993
295905,680816,38756
224193,15064,17703
226662,280309,44218
357458,483396,38193
324047,3683,45581
417465,397265,19510
442002,468609,20177
266401,402183,15373
192706,705039,11512
396673,594745,29047
68458,473105,46781
401243,652987,36723
439556,545095,42783
215075,599461,37133
398283,140690,34608
276867,621766,44656
110091,503493,7113
47346,353165,20273
220123,693813,34248
335980,732686,25270
40926,324567,40043
48309,598844,15394
68137,413729,43993
210206,244375,9164
403183,387917,45865
449518,384295,11557
205454,435626,33266
449765,477776,23553
321072,409145,40191
374663,449291,9205
426833,120523,30615
14816,656979,42423
334812,677685,23023
141162,732199,13417
228150,229198,36441
196063,489911,24967
119905,342654,8313
79372,737751,43834
96566,86647,5595
419628,281683,28870
77851,237732,32369
227794,354854,21843
45782,346974,29954
162686,542020,10299
118047,136516,7868
267692,629071,32255
319068,672020,20216
299392,274379,8927
233866,282992,27213
272713,158709,28781
57750,331590,40724
252900,266931,37206
63673,744192,23297
99718,343297,11244
36532,40884,11981
39282,539359,30423
14316,12998,8175
210428,88789,17074
69703,351229,38843
214652,630816,9611
151884,317874,44601
40235,350488,24774
444418,630306,28712
249221,109397,26800
40054,683132,43767
117160,24241,20560
435553,84728,41026
182321,582458,45010
448703,452528,5590
65021,577763,16213
348540,391822,17558
275466,212903,20167
124840,146104,17709
297379,539878,28842
421748,557530,38045
102769,455935,33480
130060,19257,44937
335785,387158,33261
444855,266236,44795
18851,578503,40019
111095,675817,42384
450507,228317,43905
404315,283987,14291
223376,446770,5378
407936,714390,43860
267932,675068,30705
58736,80326,31415
423344,624565,5680
300911,95956,13989
398842,759160,34102
68940,256345,6200
346997,173659,46625
234877,166314,12462
29413,4856,10549
213911,593901,11449
13606,457472,25648
41762,63805,37999
243574,314081,28966
185274,310885,7488
217272,737095,33771
96302,720005,18734
17795,242991,27557
257448,109051,6491
6028,694414,38525
123285,353650,46514
100672,358276,24680
368443,268364,26635
214803,519865,7842
220788,17755,44313
31712,488123,11988
86701,601310,25255
354816,263824,15621
326418,243522,47381
289471,90641,14821
27063,243010,13342
152017,111353,41827
375473,532442,7471
102021,280280,27855
291720,644400,18986
28774,157139,47450
116423,656591,17362
397370,678232,26302
437793,136813,44518
36592,602840,9789
86294,239060,31245
340873,744788,43263
163685,698753,5760
55635,562170,23958
12982,751449,41425
211042,742353,5606
223612,307644,27038
85317,234599,42071
287047,559078,9675
72914,627722,20163
235657,649811,43116
399824,247038,29760
376449,714672,10100
158686,576198,47543
288601,177926,17180
75813,194096,38596
261432,25333,17393
261821,561558,47628
164173,43499,23029
352415,66776,24818
24546,509590,35206
53236,523096,13834
282878,716139,31810
346696,434178,22984
215168,655987,15202
215435,776674,13311
266257,583948,22718
304681,249297,5468
418171,264405,43227
286389,122538,47510
33903,383763,30692
38365,242368,32202
443169,265656,40214
98109,439110,21725
120357,150427,41350
329727,430260,9480
261749,295495,32826
84271,394650,46472
279185,285778,34337
159654,779511,44854
43993,143513,47214
379946,443013,40196
936,35897,41719
237954,437411,45445
23716,185690,7950
12562,759175,21541
384348,348589,14373
422978,771581,20514
148737,307846,26551
452434,106447,37632
186258,670198,47698
131948,202308,5496
439682,635041,17202
160916,763564,20854
