10000,1000
4500115,3135333
1484505,7280658
2215204,2342932
2249567,2009023
2219831,6462964
374664,7585897
2833083,516165
310844,6828237
3316412,4591001
2701726,5070164
3046986,7306145
887733,916629
606845,2536875
3107761,1671580
2951383,3313825
4527156,2418705
2528087,4968509
532265,2962401
3491938,5003527
3743251,4141077
4065828,6218587
441270,4660493
4088007,6982283
1419324,4310913
556309,315204
2327383,7229116
4064129,3461337
3329389,4470159
1133341,3943880
3449476,530778
1563267,2612239
1884974,4207998
2574680,3411716
4055291,7142856
3795719,6286970
3373666,5636573
3419695,2811908
2534358,2337675
320390,3495346
1943780,811430
1924249,2019604
3296906,5927694
1669555,5096350
1094120,7353359
771789,837449
3140750,3435809
570910,179310
20837,2115697
1570213,1932034
3225991,2714101
3420106,2561833
3075291,3015071
4242287,4103118
3136694,1258915
86207,7708176
2947044,7754896
4188658,172038
1755847,5617266
1844889,5191662
3558384,6604432
397736,3205236
2071592,4221486
1918099,3719342
1259608,2396404
3283912,4992710
1314738,1067642
378616,4103833
1224007,7638239
1989662,7341512
3292027,462989
502579,5686872
4295665,7540544
3969497,1137039
341945,6636890
3416724,3874961
4302505,2969981
1513223,388375
1793219,2413478
2923817,3333080
233238,6340080
1697798,5814837
853041,3668224
4411860,7732187
4219181,6560365
1960419,721313
538212,5828545
1308654,2573839
4535326,291736
298467,227762
1824543,405890
861191,1055045
1145666,697391
108583,4151850
3160082,5635114
838471,364020
3038066,3536025
818317,3508472
1609914,1147168
900239,1015625
2341734,1884579
4030871,144268
2962612,3084398
1475812,5704189
4545418,7133599
2471566,3272959
374231,1945019
2475292,7781954
3770912,7566492
3500620,3037084
2866865,1385294
3389826,7323287
352993,5788847
2047591,5091912
2629826,3074837
3517766,6181284
3033484,6012096
1062316,5246908
1052588,5673844
1070428,7718937
1827096,2475472
3991975,6834958
1580961,5519709
3030376,4522974
237607,2491261
1119057,4354277
4155631,1818988
2413664,3546629
91857,746983
1047324,6697906
3085313,3372896
3762425,2020647
2458834,5295255
2467380,4057600
2769952,7265598
13529,7276634
4318753,4166669
276151,1943147
1451980,3460163
115716,2422030
3970655,1924755
1108831,4517558
3408441,7142194
74353,4310393
3786667,915050
4359964,2255063
2790652,86461
3556019,4033896
4442486,5370174
3042842,7077105
2478346,3917161
2280897,5117638
4419677,562363
4445413,328602
457539,5840746
1812442,6320354
3681168,4653182
909628,1502794
2941052,1280243
2403382,4337737
267347,5226231
2744167,4947634
1608014,7469585
1366090,3682833
2471010,4323713
3279675,7843812
2837135,2642463
2652292,3870943
3217720,2363011
2144026,2693346
3436623,5859127
4341473,1011288
1507072,7547880
4031187,5334475
1932876,2365288
1647462,2729147
2160255,1239072
1396791,3225053
3573053,217765
3320571,4584874
1511831,1868901
2913528,283118
3184257,6981525
4008583,4751284
82827,6093810
3468781,5548220
657581,6267556
700813,5056865
1047547,6401156
1794023,3913723
659346,3214287
1124199,3921482
3917699,5527648
4307821,6267362
1437166,5838061
1175167,4081863
2590219,1467905
3282081,5474738
3340620,4880807
4053128,4004741
3130927,5966142
2406790,2959345
3265890,3606885
1490100,796877
3569186,5518622
4090145,7537022
2529509,7192694
1894709,7488273
2713044,1930700
113031,3074443
1652188,3239286
4538636,3207577
897300,7245021
2664061,2097936
2940875,2110925
2046855,348778
4295894,5205380
284546,2744781
3626113,4319589
3691105,1647049
2775209,5116120
4350960,2045070
4025185,5456095
964006,7007067
3659967,4253849
3681721,1464181
1933835,4082130
3534338,1796773
623659,4499503
4428150,5120830
3430543,2773180
2020535,1393392
3622393,6694274
346710,7329309
2456132,4213898
802895,5846930
449229,3587237
3209246,4995779
430052,1840383
4022330,1334836
4161187,7447396
722036,1911006
2154760,7230535
3022460,5960485
2431704,3072689
3118371,2243738
550295,1958022
2797804,7533639
1831871,32489
1993921,829728
4167647,7687836
772946,6444672
324795,5716603
237828,7082687
449067,1092774
2456990,5425805
382645,6236552
824540,5270353
4516891,1506707
4238127,6094273
2851648,353708
450941,7476761
3978116,909744
1662478,6735551
152122,1286394
1809784,3893344
1802294,6058590
2674088,7830030
4503162,3266239
1168711,2869561
2776030,7821980
1884855,6029320
3682348,4389140
2941284,6826895
158956,5267316
1223987,6254219
3914291,891738
3637273,5410557
4035823,993390
2466920,1263749
4233739,2275645
1479104,2890074
4377617,3594668
269845,6789384
1114951,1212626
4158413,7029215
2511734,3914181
1359511,2852829
3849986,1123377
618511,2741277
4204128,4215776
3867665,1506389
2649019,5926843
3432997,437534
2807374,7420343
2111924,6364616
2975486,6458747
4290272,4199315
741639,1217978
2553038,2084401
2940304,1921795
2312049,3396924
3455965,40010
4130730,4924411
4324465,6184151
2062132,6160070
1588316,4567564
2030202,1465608
2897981,1428035
1584967,6167707
4005738,2323288
1858869,7833089
4323896,7507684
1152573,5126954
2717344,2016431
389620,4153030
429905,1669285
346875,7030445
3081320,4345228
1608392,5046501
401050,6986907
221437,4894451
3436408,7017471
4221385,3046019
2960157,7317739
4216279,4882220
2823098,1547867
609365,4272936
3438829,6395014
1442743,1100538
779740,1689273
2102280,2759019
4152568,6406482
1695705,5033984
3185748,2406604
991909,6165412
808568,4923337
3708328,1108328
3656756,2029093
1130708,7631232
1312204,2715477
2619327,7120277
4395000,3634598
4508202,4415110
4257133,2830364
1854163,6688586
2975664,3341129
4230613,1205345
1187758,6225239
1127749,92855
4507663,3151166
1985520,1172141
204104,831188
2674661,4321363
742283,6063631
2179464,1794286
2652615,6962781
779177,5060867
3127530,7347290
547805,5932199
2069260,3246814
3635744,2815555
3421701,6975764
1203584,4216363
2677672,7355785
594046,7095662
2949956,1443202
3510737,1505135
1715501,6764109
2616033,2181599
1344194,5106323
1356122,4643792
4383979,7235618
3000103,2482705
1887655,6834372
891082,16416
274153,5900455
2718722,4232339
3291181,2286363
2803471,7731324
3743180,1707166
1438909,1056968
4156590,2613122
2509399,6260270
3369798,4884790
3214047,4927648
727991,2905197
553342,6704678
2168964,6388970
1928407,7561315
1219114,148817
4462533,4585985
2920976,5598379
885663,4988992
1910685,7177244
3070742,478962
1079117,2724609
4386333,7068330
4404725,1392363
1083911,4488433
692006,1103062
419101,1556733
2274355,5130941
2173730,7178470
3424853,3620530
3595862,6711437
1989937,3901763
1668561,2389168
4039494,1983925
763931,185195
2524798,4810633
2253360,6554838
2456371,3450743
2424262,3203219
1732286,2238089
511127,3193996
3948340,7456921
3988371,7275448
1643236,7721935
3566,2211976
782763,1951582
1905346,569972
2561538,3139028
1291891,3795859
825610,7682980
3017743,2325607
2511542,1176626
1952677,5407862
2751398,1099653
1039574,2076857
4366770,7637781
3040575,1238286
3416264,3075944
338241,5722875
914710,440346
876818,4894268
484033,861233
3743446,5044163
216900,5113569
436045,440431
1483700,872308
2709036,4857242
2230497,3434869
3021630,6130994
2573567,2613844
3731877,2105724
2502588,6664060
23942,618326
3529504,6142982
1494354,2720451
990985,2767366
4455695,2041094
2272188,6050752
2555562,5021547
1384184,7480138
3630058,4433718
3806118,7335352
1966280,7220138
316186,7493776
841311,949831
1363637,554284
3394695,5607167
1073489,269941
2193900,2441516
475257,2225838
3168785,3628944
3654985,3185311
3629556,891166
386130,2598244
1641691,7792183
304905,6788421
3929577,2914860
3655466,1398156
1087984,6026328
134590,7238664
4530862,7327844
578586,1120306
1697452,5267908
1823271,6150231
1120494,3610260
1437,277598
429631,1885586
1262055,3765139
3411894,648824
657384,411554
2284661,6216677
4506050,5438936
1724135,2822341
881065,3362174
3707144,5043778
2204949,6510603
3867397,6729836
952310,1627526
2798130,2590282
2515797,613714
1878755,5065694
3855617,480469
4288112,7410206
2944730,7416215
1353618,1236236
2026458,4575380
3055494,7703864
1032407,6545765
2299579,4710434
3697376,3775980
1143293,1038523
4091154,992589
10838,6985966
647119,4723878
799442,7291298
3184292,3670894
1838512,5560401
2632365,5650215
117608,4065350
313195,6762489
1323224,1644661
468628,260191
1874129,4241977
2893878,3115973
1485461,4355824
437781,1071543
479314,5331508
3249537,6702049
3285166,146569
1530446,4082165
1682853,3371099
4263544,2266384
1117492,35070
3806350,3343556
2790998,4827242
376960,6641314
2393598,574690
1805243,4018745
137620,1283546
47142,2817588
1074890,7467559
3284326,2315740
1846744,90836
2586445,5177227
1815485,3315392
3670728,951575
725182,4097946
4285608,3150815
42606,1261166
4542576,4180952
174405,705151
1862153,1394171
3821835,63528
1188868,2651270
2942430,3965074
2076037,6711717
723350,970981
1572150,3553909
458496,891615
1574572,305231
30205,2147335
1846606,1483320
1425792,4426936
2555687,6986193
2734352,7622571
1420186,5557470
1392740,5525497
4253934,7460862
2609959,2479372
3534890,3395575
2411511,7640925
3147926,2970231
3520854,2059448
3707850,6133327
465679,7254775
3551962,3247609
3401956,4229918
1220390,1842516
1527002,3533213
1981061,5072439
1411056,5301039
3046538,6645158
3583082,4068380
4030433,2130040
1250666,7079899
3502090,1825313
307631,1159126
1015703,7344167
3248897,5241992
3761196,4230832
3496664,5687613
3002661,1981804
490163,932717
3288226,1154874
2013843,3215187
4159225,6230321
3064028,4405808
47549,1827776
352881,578174
840016,6229181
3221709,5573035
2239801,4258676
3059306,7774917
3362452,4171064
3646462,811203
3127539,3690089
178628,3319048
690772,7066287
2703268,5772213
3896833,7722101
1808830,1079046
1247307,694611
2564346,3606113
123383,7438094
4475369,3328389
297864,732098
2801891,2226737
624200,3983820
239465,1554680
1064384,7371474
2345520,4552500
1039614,7687875
765936,2420393
2787402,3564887
550123,3463400
478488,5057292
2972161,2605411
2573412,5986294
3297083,4734880
1932083,3225056
2031534,1665663
1568487,7106372
4336884,2833536
42541,4478790
32984,7427942
3710819,2678002
3769244,6543750
4126114,2277722
4054044,1424796
350868,5863045
1987829,1664992
1894361,1312104
4169757,1394649
1216109,3884231
447778,6721189
1337523,3000994
123722,1637336
1204741,3003046
3475371,3826125
318882,91979
4128703,5772987
3481707,1920372
2267745,1722090
1352570,3310126
3598170,3182115
2375315,1128924
2413139,3612073
146031,7195034
2283579,2075811
251826,4218072
3302274,2443783
223157,2727793
3037959,1328375
1563819,940162
1085961,2518740
3697777,4817047
2752463,2563608
4343605,1029771
3566048,654851
754529,4919597
2839809,4433534
3039284,838887
2824204,3921160
3755138,2571096
3422563,398307
1071735,7829930
567144,5988828
119544,74563
3611598,7125836
4147886,78241
3178719,5618767
2080295,2877455
1218976,2551639
619870,5574001
4223757,5672871
2692748,2461521
4253984,3239808
3306263,747737
4180609,4989694
1816901,3483933
3317442,2440604
1957202,4612403
1102306,5574109
1419580,2225590
3767668,253513
3021767,1167482
580875,3340005
3710721,5114294
713312,5341698
2378917,59247
3823059,6797878
879139,6419611
4221438,1678373
3199805,6030545
113898,5349705
584243,5258349
877769,5719031
2287605,5878697
2752564,4093114
3706836,818456
2198671,1631791
571258,4786642
3861969,89076
3956715,5610628
2122388,4886526
1225043,2680368
2181914,1982620
4313796,4135805
2561634,5572384
2198922,856703
1383434,7557983
3154632,575466
1671839,2296343
181225,2552831
4311401,7417929
3692732,1476432
4538389,1565026
2398003,1093447
884152,200094
416214,2233748
2292757,661079
2575484,2551643
118246,6648050
2482103,383561
1986225,6774956
1499633,6873304
2525365,4007040
550142,1757291
3813368,4291447
1187806,2665719
3425525,7264950
4158153,476424
3763544,6099728
2212123,1031032
2309832,6835085
3108136,520403
2101459,5625932
513350,5320480
1538551,1138627
606164,462251
3172945,7436168
1772170,7313254
3137531,5626946
4452158,6483726
2806631,397162
4425662,4619801
3977746,6393686
1758721,7436704
3605225,86936
397355,7006608
89010,2489558
1451527,6908199
678168,1318596
2643403,3038506
2054507,5180181
2960842,1808225
3205671,3866948
2937436,4400295
2455464,732758
4209111,2870554
726301,6882140
2587073,5154492
891594,5043281
3159023,7673838
1949490,1542795
728758,4532242
2977895,5784407
3768585,1466155
1738219,98861
377455,6455296
7328,248755
3467999,6296330
1499339,7769200
46883,2691404
1803039,2100042
4470774,2648048
77593,2259271
800128,1593386
3404729,2090291
4403004,5132566
685741,962066
1620972,7622968
155702,6425982
3824089,1059684
3913751,4559786
422427,4597080
986227,7248240
4388046,275009
1019264,832008
2567993,262700
37808,3126793
4383678,6426939
529233,26749
3523316,4111888
511109,2163180
1279562,4362658
4483500,7176280
426679,3079368
1643350,3579283
4047272,4763396
1250819,4166593
828154,2394692
4349092,1807695
2817411,1805645
121715,7337283
3189655,6228802
3631889,6091238
3806318,5687921
763597,4546394
3501226,1803285
4454521,520148
1027906,3035973
3737383,829827
1090789,14654
1832031,4149217
2888246,1306119
1914239,5082805
3543453,3107634
707486,4085006
620592,6807847
137206,6958719
4268082,186167
707775,7309931
41570,5932618
3495619,2392248
2703158,1648843
3710696,5808500
2582677,5803623
3216405,209931
138381,7698519
2106942,155650
3786580,2775412
3122470,1794758
2017653,1344025
2849546,1033059
2096874,7591075
3555664,5783936
1340154,686150
2082995,1239258
1349806,6194598
1721606,508439
1634060,2890928
183386,6161313
4544249,6593537
3628934,5771294
1355012,3933056
3656206,4540710
3499491,1837650
572816,7338190
3605191,7559657
4086621,2141958
3585887,4770793
2886036,4880594
841187,3686017
3426030,56359
1516917,2871695
1989479,686397
3792585,3847898
3135170,1967637
1452417,1170644
3355338,6725198
3953967,4808590
3109414,1890550
39703,4232561
1710424,3127621
4173371,4351027
3995732,3465102
4437772,4752799
428665,5690156
1947646,6434409
298227,5143813
3312468,84074
1554293,3890209
219502,744680
542453,6802980
2149451,6209190
1605293,3058167
2507649,6968138
1872436,5571868
12008,4449317
1139233,5410889
2455486,3824837
3229403,6909360
2930354,4231679
1884191,845506
1396124,1330483
686848,47233
2345027,4310338
316934,7736996
4526050,2424136
2838581,4623303
3008723,6004742
3235572,4911597
1536044,4684187
2381471,2353584
2863451,1308514
3933264,7215954
682992,407604
4175236,3638693
4050744,3521917
1463119,5742072
1044655,576184
2952513,1992729
1836172,178607
4056273,1678691
3193536,4990514
1571347,6875966
3732129,7528231
2920651,7315370
3438614,859771
2237010,2308018
897097,260987
4395092,7091326
603368,4171030
2486708,4391067
2736393,7637657
4006722,2950219
4276697,7065487
2090578,4532016
3956103,4260013
3724949,6702986
3689757,7678297
1993541,4192985
57429,6374681
1666858,3762848
1097440,7760874
4082263,6211883
1733066,887853
3429512,2148810
2284930,7287759
3726583,2884639
1896976,1563680
1556503,1254673
3159132,34024
1629095,5846082
4534527,4239468
50309,579339
1659415,5619237
3376639,3881662
2592072,4971603
1646748,2205436
1317241,2304942
4541057,538812
2190337,2857731
4200316,3327770
2248918,2907710
419953,3622169
4293477,6334434
585567,540099
4067686,4273658
3362654,5212831
3901067,1666268
4228478,2451183
1290711,4514104
3654896,5179318
4270437,457247
2871246,5237589
4118916,3452899
3352162,3408864
3652390,3305564
3786033,484145
3054227,1439671
1342763,6729246
353689,1325355
3526259,6991267
1377537,3460569
324377,1817973
569998,6028725
4402049,1726709
3357173,3555865
4455388,634642
4033911,2273343
2904052,5482738
1253104,5717258
37319,7225894
2300881,967954
1947420,2029201
2221862,4751767
4070264,7080138
3390695,4629704
4410384,285374
2481294,6386151
4283438,180664
4207241,3018078
2101900,6370677
1652456,2494853
2852375,7136816
1829370,2082461
760711,4454456
1016450,5230438
72764,1412575
3211603,6438588
813550,1732582
4005111,2539696
428977,286627
366667,5692433
