3468,8622,47
705,7250,34
2599,4187,29
2135,2659,46
2222,9781,21
2897,2956,24
1701,2251,30
537,4420,42
2893,7108,31
2163,1071,28
4851,5251,31
2046,7012,22
1871,9396,39
2496,3918,36
99,9359,20
2008,1684,42
755,7098,20
797,2957,26
659,4469,39
3219,8752,34
423,9797,30
3337,5795,39
2745,1472,44
4735,7263,48
544,7365,28
714,8448,33
2292,6001,44
151,3762,49
2723,10146,22
3531,9008,23
2930,2435,22
1207,1634,31
802,973,33
2176,4464,36
2176,10215,28
1956,8393,28
3622,2418,39
3560,3455,28
756,6167,46
4369,5819,22
4484,6521,44
1641,6242,40
3114,7742,23
4984,9123,32
4353,10179,49
4071,6738,34
4009,2787,20
2105,7316,24
3942,4305,23
3191,2610,33
