100000,10000
128037,83849
267336,518385
312201,595934
371403,459551
73349,777269
117583,142022
21440,579820
229520,53220
413825,522225
442316,70505
400967,558451
436973,21141
293372,631106
167302,343740
21758,362789
176485,689377
166802,457529
51668,63047
401660,416475
282090,100319
365212,86106
188317,568689
246322,459796
92740,393310
294103,643589
221143,141057
412649,597914
148209,58375
26103,499261
175582,104432
444256,108163
296022,144541
366733,583829
120809,751448
99335,75195
299327,261882
117565,718171
265750,560610
369977,735888
199169,23298
128896,195584
323900,624711
194769,218015
357640,394538
58072,340410
432755,236828
131503,94044
167914,479528
389753,740988
344606,2466
205895,36842
374147,175400
99782,24428
16277,468297
192049,160716
361785,281345
176643,579724
449476,249838
338712,65527
369137,352596
130091,748405
427596,286908
132916,365740
271696,253735
428653,633399
95529,263641
28114,3295
393231,606254
143385,201490
208239,672470
384738,295261
406999,674314
337799,123192
328986,194207
75368,604436
1046,306594
112393,155771
442051,248344
150503,719690
214142,709448
238871,293591
454013,524922
101732,593491
82075,480790
342949,743696
20793,509583
10835,34033
344712,378577
206112,46533
187810,226117
438026,144831
165519,451383
76527,45664
89881,501445
200647,653107
243,430646
309834,250009
220462,195989
250784,702905
169688,32793
5271,662321
275825,768502
75597,471859
314240,506030
114680,196318
447741,55001
33229,668192
247558,311461
422452,153638
315861,263811
194050,635778
63052,599205
69595,479227
30869,377478
295627,225982
350471,294486
71757,666585
101064,636459
447563,660760
197675,135518
78356,490096
89630,324055
402980,43734
406375,26431
304903,86774
331565,9573
78788,414096
236089,234334
368124,10878
342226,288555
82016,6922
196877,636242
404490,186148
22807,363015
81788,426828
64337,246058
190343,449067
377721,771087
245912,96970
91850,440174
212444,598117
130708,78190
371104,123184
52364,614230
441537,162283
311448,67733
267123,695003
264322,305943
370396,676908
113255,593768
440162,397466
356618,193005
368310,313557
87904,658586
276969,91495
239442,618848
182742,570385
380102,663403
441026,248931
254279,172842
305328,193132
390710,592436
269327,521815
146309,302888
341393,733135
420010,383095
88694,96349
346032,197536
416022,596130
334309,124699
249741,302092
395249,189779
256626,29149
377441,219251
284341,458999
296788,620536
318560,158042
344247,594949
118328,388537
433881,128050
237973,323234
36071,637013
56416,774316
426489,645855
270291,32454
218137,609241
382449,450193
430990,275248
264333,556993
175316,333843
335476,471712
353067,545025
69254,525711
394957,575566
295608,779218
395195,125879
310159,384948
218648,109462
425097,665791
270786,609251
14535,689567
159541,454141
449861,382559
313764,647074
377701,230859
281336,327158
191784,599480
362715,704257
182961,582065
92529,751317
54575,349224
296397,671168
376232,549298
71118,371896
119440,556606
438172,63572
38122,38935
15917,371160
283075,698665
342990,688806
194944,73882
397725,5540
28735,363684
410443,636394
374307,759384
275381,141072
422433,650564
141954,285621
185812,40085
128595,358364
70704,676887
180022,487347
220448,595013
336125,660917
377500,606908
161847,248173
441042,136595
378143,177020
443420,340847
78046,245004
23882,144471
242824,572560
120419,591685
310304,181358
421384,513369
5716,376183
422450,663642
105641,164430
115520,155014
450156,525994
38099,433548
321560,589344
205937,197108
416532,16217
198302,670538
27534,456808
161267,735085
220947,418394
258134,716514
172423,350030
211683,532259
392245,326145
116143,160413
436668,104283
413427,596639
53348,441082
355044,379305
288544,611971
6035,614593
330179,346821
228120,244548
306899,229750
92389,728966
325798,217389
45743,503473
72935,442340
144261,751228
26703,549800
16241,85349
353367,218803
436640,427992
378666,737776
389834,71319
357058,593170
143064,122254
157410,31208
61086,675132
192836,166082
318272,424904
408764,333467
265716,215306
186574,121321
115879,198982
279715,243609
217553,203230
349852,659224
382614,294615
374566,181610
338601,361591
170442,432228
390861,287045
353606,528914
300697,745260
412902,445835
35056,528430
78896,579726
262834,750315
399294,206898
288044,492663
320105,654795
321718,420288
449792,673623
243030,215197
198135,624892
51984,471038
195859,290173
14089,92807
4720,551168
234547,115345
185199,404525
346235,17724
135492,337034
357783,707945
433855,618406
3605,694964
374958,502397
200060,601865
152707,263180
227768,397034
179408,446696
339886,512535
179151,671046
121415,553529
441852,214475
125454,99095
53965,526902
82063,260058
339353,14593
292661,218290
372436,367562
348665,663616
334805,339013
123506,56523
349934,338928
268189,414048
230956,372365
417942,90524
145883,37437
138572,73549
389644,6634
430456,269213
326971,89535
24474,108267
247756,56504
23495,328431
365271,41301
123517,705854
298027,291936
300492,756709
201586,620167
74534,7451
173659,401258
311920,417598
404733,652501
58181,415829
382690,271349
338337,365372
18603,714623
161178,458853
209592,439955
191429,630023
138825,130859
103732,564026
66137,95888
299547,209584
182315,218524
324609,271294
43346,390626
449663,525642
189022,955
397280,164404
450970,215816
171860,43819
205342,351818
146279,509106
33856,390421
345238,230794
122676,688832
177795,216563
155718,755832
352908,37863
417063,138348
84198,651714
177235,421227
319215,527466
263344,191344
82237,283460
395718,713202
52388,759396
130327,446566
310678,283397
419266,610852
40570,37221
354780,305188
184569,311211
138591,298097
254517,326786
166793,178020
285353,359911
157113,523694
422744,129434
317805,708045
215798,673452
421597,11982
375540,288112
407244,743245
398162,495278
176490,399024
327563,308543
16489,719803
118820,545965
121968,772802
5278,17006
97395,31116
153812,22700
368569,771524
320291,24767
126377,297603
275202,525213
123093,543574
436317,557118
437412,651582
176749,81398
86864,726267
19227,342783
104776,679843
104988,222634
145026,164919
231139,529611
235917,26336
177577,650689
93476,190185
72420,509655
160936,289072
398354,297837
332001,365569
400294,473017
254271,93520
68083,42932
427566,97069
105832,616927
211161,74339
185319,294933
53360,296921
395775,456071
293221,472576
322050,122638
97378,364540
452380,360634
192206,36468
418507,617238
222890,360030
4890,456081
291048,388870
400277,746145
247354,721502
307071,332047
202716,70127
232997,192304
285673,74974
358888,98961
414954,350388
280331,623390
363014,236034
75872,164901
134798,601778
