200170,197850,28860
385932,517154,20523
95763,562586,36618
134073,593043,10938
86401,588929,13058
242157,711340,37379
10889,745503,8679
76595,559710,29506
292915,232072,24726
262646,188691,8961
437151,43589,47018
45991,158693,20116
44751,315763,23833
89743,69290,42212
132187,40160,35109
430774,629822,19823
250857,26637,8574
365965,254918,12188
19121,573330,5058
73538,538151,35564
206958,667324,25198
163015,762746,18860
202530,33861,42997
46528,209242,37730
7653,573869,7853
449063,648286,45436
408723,303798,35138
363275,289627,23077
450368,712854,39817
329542,448984,12598
50857,630265,13096
415494,505834,5777
142069,639246,10860
190865,630452,39932
111463,446897,43381
152805,166932,47193
124284,339043,10329
91335,759613,9099
68837,509309,16728
210867,161318,30234
173393,512319,41241
340753,382459,31785
93641,107175,10538
30791,204856,12052
391023,483204,34097
318562,70491,47388
403817,605319,22075
248183,708557,8218
266110,328083,29571
166852,641086,15530
396854,193307,6159
322785,459734,14616
309692,331856,45137
35269,290952,43337
63527,264921,32198
85881,196055,6354
99422,293965,47742
73236,309231,46865
245406,491333,31558
257257,438325,40177
91361,323208,31213
109767,85856,26078
331659,108800,23413
333645,779403,37855
249832,263495,38807
149099,656334,36870
405743,537761,6258
92913,477259,37639
99627,213044,15310
157223,783531,14489
29687,401624,25402
126603,337341,43230
218444,393661,28417
107907,469319,42310
361899,707107,21840
244766,348985,10202
276317,781018,36112
289125,404613,20837
148651,767596,21748
409820,124026,44067
454294,239375,13305
347952,55334,24719
317115,80698,41571
67187,768500,7035
374036,209026,21438
337858,157226,29575
222619,313747,13782
146616,492430,20789
358901,638199,41431
215008,564392,32642
149759,647282,22963
367311,625848,47271
304327,153128,21488
84729,307450,37531
94839,318228,23688
28382,516051,16096
352970,102561,39369
405030,492454,11330
322902,244121,34739
375701,773885,37979
78322,641970,39981
397240,403405,27591
409314,422718,26058
66514,567049,14882
322877,390393,10402
408018,746003,6528
244245,782473,14867
38978,758692,26929
296488,531805,37640
375852,198598,17789
139166,363552,10836
331623,516247,40109
180702,234355,33326
267622,65264,27456
360063,408763,12310
201317,217524,30125
256102,322118,37058
257938,473744,47161
128302,395409,40889
298397,565204,28220
48101,571129,38300
252459,653869,38670
58476,211033,13963
64058,439302,18260
174193,398967,35886
781,391183,20601
311468,73767,20288
159605,554372,8424
324782,74241,13051
327756,239012,22613
202,718045,25147
269320,457326,41158
247272,412205,24779
121166,327870,22649
115918,470349,31497
383168,64598,37486
152152,33699,9351
323482,457943,16210
427557,662538,14739
192828,290114,22173
139552,300193,16799
101654,261559,22753
375718,568583,7041
164025,263313,31434
196366,580542,30778
233200,495141,32243
361818,1167,12793
192091,305743,9071
444626,408245,29927
276134,184115,47563
354648,571143,12183
304841,296254,8131
319726,145724,19595
432799,526255,35256
252664,532044,33591
224653,75843,6435
666,488445,10946
342483,390009,38161
310495,396120,30927
24699,671453,28025
209124,27341,30846
353003,99852,5789
425817,220208,23574
213697,596042,7220
7901,217583,46363
146863,460042,22910
406195,277557,10164
378103,122768,19065
93955,635014,24247
199846,202481,36490
402976,364310,17245
195535,437722,24892
387160,451889,7042
338288,649542,47501
288189,470908,14664
428825,123636,8829
291533,710596,41778
74846,465811,10693
341711,456220,11372
295619,579798,29320
377890,512233,31228
170905,582796,4887
27541,84685,29375
196429,179689,43333
326442,424893,46103
99138,656176,31100
419290,707519,10324
182415,245174,10974
387092,349166,23512
215840,537849,23735
361018,202721,5852
196989,602414,9534
413043,164013,8428
320709,69643,6375
110913,588086,41997
122285,741963,8853
54102,316801,34909
300756,760570,6730
435791,455626,37081
398465,183297,8961
195912,209237,21088
411498,622744,46946
301831,683736,28230
378323,248017,28088
75782,724426,27794
97670,308664,47582
221872,298439,36999
319286,509021,7509
282180,197510,31670
372372,347583,27104
203474,781893,22936
155886,565618,9339
371729,635990,12125
262360,209728,12576
191793,745748,23100
309205,37755,42233
353991,669297,25549
397503,687099,35035
55950,512517,32005
315642,320261,41836
207155,515169,41538
293819,115580,33685
399782,488227,10120
343794,26556,12947
419493,106674,35373
235159,591468,26352
268721,722404,13730
434610,65731,21416
391294,684823,17441
291275,483521,38608
224072,21568,31239
67226,416082,32104
182337,781715,36364
437237,764645,33053
203289,734294,43956
435069,90228,37425
431643,143129,27579
359181,276382,46549
90016,233601,22922
146090,355611,8954
14882,765145,21558
380794,187477,26306
331215,139283,36251
50645,20355,22125
182166,457067,39362
200934,366887,33029
221514,247530,29680
211772,322241,46049
174885,388238,19472
269729,590502,25065
248626,673404,36584
41964,304663,30048
26237,170697,16639
192007,18413,25492
2517,406478,42853
48890,555246,20353
184941,444359,7712
61932,454600,43629
204862,172392,34861
116166,510448,11718
290944,204294,19367
227836,335652,23772
393669,608796,26036
120297,679357,30122
26899,716551,15076
190673,105160,28545
227165,728082,37664
292099,249476,23612
183612,222450,24095
266529,208550,6216
155739,401113,24574
379450,297435,37752
189943,16329,42235
125287,601573,46278
176506,662599,5080
63173,348654,43929
346933,220358,10925
106612,231086,4811
314155,29352,7670
104620,706298,5150
235481,653437,26030
154675,393456,42637
418063,146066,32161
182050,280567,5120
251358,702549,33223
233639,628296,20599
180145,369027,15700
8231,307443,35729
84192,755059,16824
17405,472062,13995
159694,673907,32182
192621,737944,44563
190182,447575,47099
397061,263715,6573
366784,717866,13385
390882,19858,23368
9476,200167,31762
123902,594862,47056
357353,687134,20457
81631,595515,14757
392822,369294,29762
300134,356253,40417
393158,429223,5850
165257,722602,5356
62602,615742,36798
383756,465349,24947
409172,295501,43715
119448,205278,30498
380547,433166,47477
46303,412669,5729
17755,290202,11767
357634,448617,44025
439477,174469,47197
141391,222730,9276
295404,449855,20657
301381,548307,18730
401504,703399,22051
195048,403295,28365
2836,130628,31225
299131,370296,23711
392127,190146,37214
123283,758774,30439
360660,733787,6387
223620,688671,27814
389945,743764,8373
441346,8736,37709
113521,11368,20161
230199,132749,4764
203324,456298,19379
449964,536724,47037
443436,415956,18078
309389,256525,44155
240149,303604,16329
32554,180589,9223
401784,366857,28880
173969,741319,46848
214043,188505,11548
296324,358811,31086
320146,115486,24613
320349,595311,17365
56766,352410,42277
141025,145734,19870
294096,486710,43469
409421,292440,15025
92343,597368,35827
24702,15996,24609
62714,197178,10918
285429,690281,12784
393481,636928,33022
6886,417752,24587
180684,534144,5518
133872,80021,14055
201439,408514,13646
351073,706216,29622
376712,516650,42800
316583,411397,32284
427821,489113,9621
182659,427604,18540
84929,595640,32857
331508,635540,46172
262008,479509,14406
325945,640557,36448
171797,7858,22888
280091,238998,12200
139618,579665,5868
77825,161859,8689
86531,391711,18443
241604,173868,45053
260692,139050,35661
240873,495225,39329
109295,345669,18959
333217,1495,26554
143208,431754,32013
124906,202040,34374
273665,143353,18340
232075,714772,10991
248937,335806,46366
25949,272915,40367
258281,58127,39995
100942,38581,8221
166766,707878,11844
238871,632845,29299
425720,183876,24536
35627,149078,24427
421634,266450,31282
193675,558856,14698
65306,396981,43189
443477,650292,37709
438881,38715,47086
20225,292753,26146
77729,53840,24197
139938,741079,18804
209886,725074,9423
385868,218204,41122
149082,402227,10064
337256,435948,31738
12107,62606,46480
273124,436609,8479
7704,642397,18224
451202,689162,37572
39804,47159,37435
60284,330117,36233
151459,464048,14472
308130,550152,47382
368873,458873,47561
106356,5785,26445
164618,547828,30492
100082,170293,39286
335815,335606,34812
434343,35326,8551
238666,425366,24302
321176,607973,35583
258326,41146,46522
313845,562535,41612
325496,494546,7388
74959,632543,46219
242593,186469,6766
219240,605107,4593
48480,78585,17927
319950,356840,42719
104821,576469,47230
100267,561414,23539
25619,10522,22064
177812,250224,18037
388767,689508,29616
277965,565614,15682
363469,138286,39354
429047,252525,32713
218863,393853,26953
203343,433751,28200
81562,766295,13909
237171,536925,42389
165721,610950,40644
224503,436829,33907
251024,602938,46086
194308,517140,47414
352370,379256,21849
175931,279121,22608
43794,250838,20401
441600,260087,5818
10591,719705,6790
186094,417161,32469
395162,640332,18604
367982,247541,7712
206391,326700,32132
309416,727217,37896
254443,656730,24724
300347,25106,24990
121651,559969,10555
129439,207939,35018
346716,510033,20160
36773,71959,20174
386191,185997,45527
409993,468234,34208
336708,682029,10809
447417,52679,32844
358581,474503,38083
96554,76044,45218
440921,223360,11805
340609,43774,23317
62436,607428,44399
245439,99019,22805
423962,38156,47446
101862,616607,14599
272865,565912,33068
122776,85638,8428
337459,85853,12394
142170,782591,36048
386783,731240,17474
8971,443773,38036
7999,357226,28483
109441,308858,7371
100784,312484,32319
362310,228148,32261
300745,288094,30177
390255,452661,6928
35802,219196,7647
71101,53393,34536
321188,391042,33372
333415,319093,12790
19820,257141,20959
321690,109878,45463
251831,325841,7025
375742,571444,27945
353227,640629,31742
447261,413540,26077
424683,434828,15718
231265,360086,43559
264203,553046,29465
190853,528458,11101
189982,462155,35275
439584,346203,6638
164865,427477,31935
448262,712412,14255
246100,211341,6611
248456,130074,35787
2678,573986,44198
323739,683903,36351
114252,64113,16153
204708,467415,30429
218085,643137,17210
174975,452919,39702
