1000,100
71530,75247
722584,592316
601337,717528
452227,683319
572344,495883
366848,986324
535549,306058
215699,102768
227018,370384
416761,632908
444073,267076
367509,871724
196006,263163
584160,980243
391084,768912
457309,321656
198055,840418
203150,224935
3610,959666
717137,6081
624090,157731
182530,23725
240956,286962
69555,28724
66394,101633
72552,616210
266862,802751
161377,236546
334237,24279
97432,303587
103230,271508
76295,845886
556024,417745
76971,924694
416123,969180
177487,17387
72724,336519
146270,641465
136597,922539
688511,727584
448206,910588
458228,861788
710172,351036
597879,4891
87606,31029
476160,65899
8896,285192
392169,267028
205074,307976
279924,530072
276415,144334
605861,728652
755896,52755
620472,673892
389063,368521
125093,518170
723057,877234
401237,935996
110709,311429
111479,473300
474859,930295
19428,393055
192099,606697
716688,763498
285183,212305
783184,359433
380576,105613
306064,361982
174354,749612
624823,169543
435040,607068
138463,79140
20621,589693
378277,614314
345502,821448
210877,381436
511265,445466
305649,867476
29180,287806
428034,88236
496796,36510
153636,770420
717658,864288
705196,349877
243888,911958
751419,928295
54218,908092
525808,577375
279012,589856
159323,114135
713201,254296
143637,51105
21105,171388
345912,428373
171624,93491
530717,943194
515232,276687
329392,538972
91145,157451
23585,542454
