678323,564997,1412
98986,189100,2782
714685,547147,1131
257617,151444,2093
224326,12396,3358
618349,529851,3281
372027,615774,3030
774275,923833,2892
415472,52886,3266
134765,263436,1434
358274,850201,4332
407479,2895,3140
666717,239037,2375
137727,724111,3173
643479,156728,2378
218938,560329,2993
229055,518974,733
93738,120142,2105
698828,270916,1943
209476,694867,2111
704263,367840,397
469074,380097,1857
667703,779111,852
55300,256370,1896
340530,908138,1208
673901,582455,3425
323130,712490,1952
411720,52382,2157
116397,180956,1875
352291,514238,4003
339674,513808,4441
560361,894840,1095
7454,739173,4334
196020,178569,2818
290419,618208,1776
272289,880269,214
662746,905513,932
306503,282566,2609
10665,515643,3288
37864,123400,1207
577836,598226,1564
234041,64330,1368
598542,652861,1934
616412,872113,703
308171,986929,1040
215387,136351,3777
595491,98259,1452
773794,298278,2041
167070,179613,3550
692704,196827,1831
680615,547384,275
717650,660632,79
562128,413407,793
695839,582719,3309
706488,573683,3271
323354,896715,1591
666409,772694,4380
296909,760729,506
506925,321456,876
558091,227327,3401
781675,723956,1304
291588,713959,2508
375151,759068,2978
737967,498338,3026
660020,172714,488
634165,676223,4144
419210,815073,3458
442530,408753,2139
277091,217497,3110
36015,310906,1172
97330,462978,1062
571711,7166,3469
147183,165033,2435
4701,956101,1430
305931,673614,2645
9132,614651,2399
478120,245471,1238
46805,955992,1629
507062,479965,3209
682514,100462,1587
694335,414028,1381
241226,248499,3148
311043,519187,2291
23630,876983,3098
604681,297843,2831
328273,927741,1279
600663,683372,2954
675278,301489,3504
292477,358133,467
174516,325760,4408
1390,211585,3216
226955,692682,2933
767032,548671,3704
32016,525223,3133
486575,193626,977
168759,374343,3125
427096,284655,97
204962,687390,2955
388366,228815,1912
147954,861815,3359
593532,191016,2144
42624,339706,4059
327986,873821,2107
362452,455558,2432
611185,844870,1520
430973,874288,4052
178710,977448,3710
381575,483925,1529
548399,395356,3048
75239,27172,3132
2521,541543,2524
551445,283570,3653
572712,420010,2570
572194,230914,922
702613,108461,2336
684667,157122,1714
557876,811340,443
91681,703203,2434
761865,229934,4055
92844,977992,4468
198108,83376,2222
591641,787637,2751
37922,614704,1516
309396,230450,2830
555167,562294,1674
274325,904255,4475
263440,869543,2294
568342,957161,195
447068,460105,1129
204774,811376,1515
279437,122225,1609
696609,770079,3762
454639,15711,3329
577398,47245,3277
350007,217243,1718
426352,510558,2191
166515,815781,2658
662693,76435,226
709149,955875,1820
457230,785294,583
421129,268646,4451
436140,612801,3782
342740,582461,3159
301440,633586,2530
506065,291257,2804
302798,613885,4138
667047,960297,874
271659,364601,2529
445537,225032,4248
457624,722327,1507
285309,632278,1134
96714,627273,3545
409946,103031,209
233529,76289,3694
31030,370959,911
650480,812309,2805
105409,694479,475
245850,447646,3374
689585,337759,2863
348719,583865,2116
624352,662979,2859
142404,189706,3433
743241,700428,807
410784,821860,2769
435807,31277,3413
208543,843070,264
738304,650511,643
401234,288421,1779
558962,867273,2963
492457,221988,3732
734705,71571,2389
395464,739145,847
92931,705176,206
427178,723925,1898
55861,38812,2026
354252,662877,2100
513373,342752,4213
445586,945320,1281
163860,252858,4014
730359,822585,2604
520414,574963,4180
26803,570882,2249
633536,414654,3272
44988,854001,3772
468225,702878,1007
577580,374966,2952
213988,637463,2774
373271,459308,3694
761303,358414,3769
435884,44094,415
470908,786262,3145
737154,533307,4492
44123,515169,386
695256,109853,3081
478485,615994,3839
416716,161000,570
746270,846694,2753
292021,182918,2832
385398,702001,332
766216,883534,2400
174589,906906,3606
667149,797495,2025
293788,24078,4217
201756,450769,2804
10667,652383,4353
707490,483492,3930
622276,432123,3581
770835,456536,566
424576,865086,1499
732490,752724,1168
64651,54176,2077
398454,308338,1559
746452,306445,839
42891,461032,4405
126984,75002,2952
696158,227031,1063
571522,399937,2209
412909,204851,3999
511949,750663,4190
697235,480204,80
519309,57683,1894
32072,516169,640
434997,836454,3009
281970,960414,1153
163459,842259,2760
509118,905232,1282
578137,615410,132
225316,952902,4310
499577,242095,1310
21859,409250,2716
575952,118948,4035
417336,845333,3453
61795,549225,325
26027,179137,1526
187934,815772,4384
96913,594008,922
730621,550114,3480
10028,981317,4414
292286,449545,3251
449638,158676,3249
672547,728440,3636
559057,820939,2585
194171,304564,1370
642867,9612,1811
660809,443860,3989
675924,444642,3666
56611,717593,2853
467132,610023,929
226100,888084,51
398342,148685,1397
281223,309377,340
261929,947071,2524
299922,422020,3150
173956,587999,3871
411526,874797,1530
294037,729520,2454
671537,226170,256
265944,303150,249
563571,797934,2100
349529,168964,1113
557561,340988,4311
550726,206374,73
130462,2618,4149
653424,16959,1600
50348,552158,1586
578688,874148,2434
59434,570988,1847
87925,98778,2301
100477,597371,2719
199743,162819,2251
579070,864653,2872
126404,301433,402
635029,147514,1465
267655,379761,2814
71440,231521,3619
781748,486028,1325
186170,668187,3239
766608,614927,439
418527,174087,232
615223,985328,2797
631810,965344,1515
601848,428431,2316
250297,592813,4443
394946,713663,3440
450749,854410,1864
171764,565999,847
614913,673442,2267
515601,259122,1442
85274,666118,2259
221588,684731,425
194019,19089,294
682774,119386,3692
156516,249177,3901
530648,674650,1492
731593,868134,3682
51933,891983,2954
635035,439226,2362
556269,445939,3180
404485,485749,3516
698590,897216,2702
637174,539939,965
727691,478887,2410
216562,203916,2636
672939,123042,1269
454944,984648,1258
506221,934093,3302
399736,572785,1040
8993,830689,1973
346009,593819,274
389775,590127,740
94108,964249,883
121796,582221,1249
151745,482019,4078
16602,951300,1324
598782,930954,3431
696165,961890,2828
687526,758195,4407
256831,875431,434
282848,25413,1281
142422,811786,67
316141,805885,549
97336,334063,776
320220,339005,3382
135042,459427,868
457462,416093,310
257125,146591,1869
340444,874567,2952
374392,982846,734
423969,970869,1005
611987,393622,4490
655817,438626,405
251856,440027,3954
696648,395711,4165
212379,268391,4335
714467,94350,3735
201927,976350,273
130994,586063,4483
222745,281526,1906
599216,208223,2358
679313,934715,3249
397174,665145,4473
358527,422402,231
378721,361231,3182
21883,260539,1157
744722,429002,2083
396525,978607,3958
366314,109278,2707
373003,558215,1014
348054,296237,2553
