1000,100
472907,238518
759451,895160
255366,864870
412925,62191
564465,261729
36482,909764
206083,921241
733004,278316
586160,361285
196886,276458
122929,103945
343988,428219
114565,284827
20953,200220
696738,84994
532939,986564
9846,18864
136266,494840
588160,5932
541800,280500
19660,978628
572685,909475
364626,780615
266174,436851
769124,623670
105889,624542
153246,937905
175223,5540
111039,766510
290962,660106
310194,689228
670676,967322
656518,302408
248443,282902
267949,153577
266654,205624
357024,61390
253038,891332
283163,166233
164825,240207
103099,326276
26584,602908
154649,237716
49910,845777
263648,976154
759748,610027
67137,228100
751083,844507
322860,421779
132005,97138
482507,511704
302325,55083
507716,801900
608459,888925
93493,664768
249451,490209
229551,504190
627772,863940
401888,379103
586410,803750
445638,914597
514669,214676
90051,33986
317596,446170
90570,236362
151099,889952
261204,9311
61795,166513
60599,919714
277204,907765
500973,376778
756193,42162
51613,252112
189637,120849
424437,796308
134955,212394
325394,762215
405113,846631
520685,148638
362230,245241
641652,292625
524791,406086
379462,654801
226395,680387
438259,626191
471970,209441
279014,65196
528484,721272
19253,424212
596538,25370
153856,428328
214128,298568
734885,491992
327828,42760
721919,336911
75600,723020
733123,396207
328685,350867
648407,657641
264249,555918
