628681,471587,1767
538439,245618,3272
137872,713145,793
277873,486290,473
73832,139597,3846
574254,412091,2754
411737,435076,3919
655276,75028,1026
373944,873184,4232
2733,793882,3918
53925,714270,3239
451273,840666,234
164668,756223,3177
292481,394171,3128
246892,330292,3964
563649,287004,3857
460146,876999,3244
237337,372426,2560
610841,897626,3909
136869,965917,790
609238,535407,3676
500692,693765,2950
358346,252995,1545
432400,642523,2866
778308,60750,2025
488374,826044,1586
388913,766974,669
707119,477201,1698
441870,5789,1968
63868,221254,1717
437342,457714,2447
384922,280022,707
451561,334678,2820
442688,802584,3760
84315,602663,3006
739202,401045,4089
48122,198406,584
43989,371781,4047
155712,609465,1794
408871,400055,3707
631563,501432,2098
688726,89723,1574
134438,81029,56
91024,937540,4384
688137,937060,1424
540821,657734,2541
110877,333342,464
150782,926519,776
423908,161672,1081
236735,475683,4037
160735,397678,3387
564922,362292,1940
203800,796505,3667
734914,889376,4145
176859,470374,1035
635668,38573,1233
215586,387367,1242
163939,271206,3732
611307,762326,701
532542,79100,103
307236,395773,3199
425791,895115,2311
151231,405453,794
510640,422542,2928
278917,477418,1440
364058,565560,1831
115111,497805,3673
102113,723367,2142
357729,164514,3684
36343,514442,54
229153,250416,3679
516134,24021,687
327192,704260,361
476577,165535,2784
550341,858101,2946
401833,523972,2484
52621,263213,3132
333058,382925,462
384338,563056,1573
94347,90042,2288
257876,631657,2379
507066,839498,2202
42088,723683,4071
447271,580554,2279
767393,244708,3149
466069,143792,3913
479299,503676,3745
72351,974122,1354
467908,520663,1001
344326,207354,2656
280328,677492,2745
440553,427667,2883
75677,364093,4475
19479,691046,3247
301755,248278,1026
417120,763100,4457
203316,38299,4070
741410,533947,2031
266631,782144,998
707222,80411,1396
531200,247168,4199
316901,720240,2050
238766,867513,2621
628349,692650,1715
406168,708265,3613
53116,324294,2321
586408,554693,2453
618218,143643,557
248006,333486,2784
290145,742881,3039
783470,326277,4154
382981,152653,4062
522218,897951,589
325387,850554,450
13195,773276,2762
289793,980698,194
595719,97519,1210
353266,88730,3105
759175,648794,727
112224,772908,2791
563838,17655,2644
324287,562013,2359
122248,156139,1843
448330,606605,3846
299940,19695,1724
250023,870793,2341
433001,580354,4401
155330,299828,512
111146,43286,4098
706769,456266,1686
189490,764894,925
721363,695078,1653
629650,23901,2007
424269,722774,3005
268609,953956,3255
272837,869582,1125
784484,845827,325
230060,362276,2294
371299,579971,3680
140052,348138,3546
91024,100841,2562
593846,397193,4232
142129,783447,4222
621000,855923,4188
448210,462502,1826
126867,350527,415
631941,271942,1553
356858,981397,1898
720980,627672,1490
35589,735764,1280
23311,293461,3696
76069,801836,615
639387,444668,2815
257487,91850,1938
294583,104691,3410
502250,867543,1220
759319,98469,3092
738339,869798,4469
764034,633941,805
669538,932865,2906
653689,852057,1318
44276,469354,856
619365,618821,2032
681297,460426,3462
422389,623897,2730
692759,366484,858
497891,487394,1864
46705,903667,2564
21178,743255,3559
71527,902104,1622
758772,216520,3951
234259,535632,2491
17863,815492,3872
434714,738058,3624
685497,580542,1590
89492,618332,1030
416361,548474,292
484345,765027,2331
175568,654575,3110
497465,648657,1241
718660,841292,1620
296640,542932,3962
238512,708373,1012
626164,631246,4298
201964,394271,1114
172004,977659,2951
491539,928585,1847
473498,66943,4325
285931,579265,2562
81380,51732,2586
573494,940990,3856
617276,344117,2526
118823,32926,706
668336,62868,4191
578122,932308,1819
543717,903533,2114
279255,881286,566
275829,397828,1453
483170,325064,2086
157985,180523,333
108625,673468,3541
117937,601251,2849
484284,372609,2343
168270,435284,3734
104662,55302,4394
723495,955345,3863
37039,634056,687
211526,716926,2637
38143,344824,3896
505715,405250,2436
297467,339996,3188
193601,677815,2490
166768,232730,3206
16573,659750,1200
689721,12237,217
759455,381894,2692
223214,527078,2814
142554,613402,399
177382,630210,4309
556759,477371,311
185931,188657,4068
501200,640950,4402
354086,96248,3021
477218,849167,360
756131,414481,1096
483473,912406,1829
494939,297156,738
539822,480494,1091
423919,617515,4266
538336,235623,1435
443239,921194,3250
124913,718720,1953
321369,38616,483
691750,735259,1299
179384,543214,2586
626428,369984,2485
710307,902164,3016
319025,714909,1758
625050,577342,2397
330739,875422,1303
671122,952728,1227
776774,932206,3476
620530,521567,2856
588872,266268,4139
415108,751104,4333
757384,562944,1019
775102,973488,1441
16509,471644,1637
312624,745787,3286
441834,414869,2287
756852,98188,2955
656879,867991,1646
56336,610147,3909
326081,157509,2071
709001,802843,3771
127189,469307,3628
607965,329481,4170
565993,32414,3499
708037,90629,3069
712971,683567,364
224456,373885,435
113012,447448,2008
363063,303181,1380
721754,225234,1889
486889,521350,2558
374781,505541,1401
372654,963361,2951
64925,194693,3732
395981,743686,1683
667593,761890,3484
81916,925389,1458
645694,96102,1473
448586,235381,3311
583105,513743,3501
721940,739676,4253
93269,146451,1483
296843,38833,1580
748803,211472,2697
337038,416836,3420
543852,264775,229
492896,170927,781
131931,771649,1012
651394,536367,3641
160365,15586,1392
320685,819654,2699
321675,803560,3113
351136,105483,1961
522284,290249,1195
65846,274689,3723
749882,528613,154
73663,246480,1619
613458,25284,2317
488751,10649,2008
527109,841531,1692
511817,250822,459
374042,681214,2999
395333,920097,2084
480305,594344,1636
235413,216134,3155
176271,258351,2388
24457,738281,1617
741155,580285,3104
429963,201035,116
68954,312165,641
132639,304314,1508
762946,741028,2848
744746,620404,4036
459308,297908,768
734968,6225,3387
646305,228299,3407
709445,81695,4320
555868,255387,455
776045,330241,1201
531647,144372,4127
292549,887992,2467
773274,306373,994
358017,800478,2177
272508,399575,4060
163986,341108,1169
764373,608481,1563
276608,538004,1745
499445,265837,707
264775,954489,2288
550425,495894,3614
92524,617844,3318
438382,106491,2115
169872,581884,3415
450841,395194,265
185589,268958,3388
121667,219667,2167
573705,807965,4342
473534,830450,4396
78243,873570,1966
364145,844168,560
660099,296694,3533
657052,148754,3397
296588,152091,2106
376001,177599,2911
50651,412425,3500
643751,120543,2325
47180,419158,4097
782086,844243,4192
630738,831749,1364
550537,287073,2245
672424,340057,109
92479,580839,1955
231179,747348,3465
287187,253842,2754
575367,366635,847
509295,698473,3103
331825,893517,2451
421102,500866,3426
245416,490708,1518
671273,651603,2285
53247,907254,3250
158327,659306,1879
321789,785672,1806
253454,181098,1419
51189,468485,524
685734,429094,4211
147587,6825,421
702421,11618,586
684321,293296,3566
153545,683598,3521
749873,529124,1238
661418,887079,985
31062,973095,2758
216147,780552,2434
14206,228704,3002
120388,470342,554
31210,134557,1660
