5874,26752,4964
14116,23605,2523
14935,6021,3465
6744,20006,701
3468,3560,2931
14650,25332,2918
705,31055,3955
2599,21368,4726
10327,20737,1431
2222,28647,2487
7768,26681,3287
2897,14627,4805
9893,12134,3110
537,41390,4682
11085,20571,2559
6216,9781,807
6921,19340,1652
6036,27257,775
2163,16298,1708
5072,12372,2992
4851,4420,3036
7877,39876,1137
2046,17455,1270
1871,14324,594
7599,38019,3798
2496,7012,2844
8291,9396,3591
10200,3918,4412
755,9359,1934
797,44259,680
659,23482,2871
3219,15127,4354
8615,43727,2687
7456,35725,3146
3337,37237,4033
2745,14165,3437
4735,8752,2145
8736,42565,2052
6687,14505,3724
714,5795,2697
2292,23647,1634
8343,40133,525
10915,28254,1988
14846,41216,1456
11723,36530,2413
11122,25392,3434
1207,16221,1969
6172,18819,3221
8994,34402,2396
10368,973,1428
