500,50
42241,54736
4089,43964
26117,69222
7200,37851
40195,80901
16471,24235
28595,85252
13719,73930
12044,79490
7944,98555
16536,64684
27122,43859
39851,14419
39384,7129
1799,83527
18049,34449
26230,33748
8237,80108
60,1751
674,80991
10464,98689
9980,90397
13221,62228
34628,6716
28264,21456
44316,72871
16493,33412
26511,53851
34586,11014
39172,83676
14599,16138
4748,16537
28076,29354
1633,31208
24821,23187
6304,92392
35779,59175
19897,12645
20217,55901
2804,93906
769,82409
22474,51496
31249,56229
26498,19822
16921,77867
40111,1958
33668,49937
29526,22585
5757,4513
34050,64003
