500,50
4547,78023
25940,47071
18417,48676
34949,44155
10376,17784
39763,15974
5480,29122
11967,48594
2096,50726
14189,87350
13397,45479
32689,14970
36979,49001
458,3718
12955,43359
4365,85152
42045,45897
22671,10247
21853,50569
3426,2018
11794,4838
31846,55722
45405,47123
22968,69936
31684,92041
37813,6256
14151,49358
35643,49270
22698,62201
26470,25527
27657,78580
9957,63593
19837,66324
10734,85240
40017,45154
20331,56535
34268,71320
16875,79878
7199,91781
11284,70466
10925,27283
35349,63971
15048,95307
735,38155
43567,23772
34186,7624
8000,24025
43949,4775
29698,50063
29094,50323
