500,50
33106,74969
32842,72877
33634,38697
22260,8436
153,91217
25324,69276
36794,78139
16355,40264
13556,68237
12237,77615
10057,83333
4939,36155
12084,50713
44192,32625
22677,69057
17811,61072
23691,62919
33781,63035
32843,97690
36865,67823
5400,89252
27036,42979
38202,79638
15028,89057
18805,30403
41447,94258
8581,96625
24920,59383
19669,44835
31025,74516
37400,96688
15615,66724
12717,60348
44935,17387
23546,49342
36475,8964
14330,50267
18694,38790
29951,2541
34035,80573
499,17912
41814,60755
33235,9643
34672,515
38026,89881
39190,78352
15268,96665
43742,20617
13568,38066
35413,74224
