10000,1000
6138741,398473
3397764,255678
5206828,2402812
162752,1491665
2646372,2251518
3265894,3412967
7559670,219479
3166699,2420042
5324372,1767712
4320136,282036
4180447,1072434
3144164,2402743
4301789,3465779
1128082,1135623
6821390,2867734
7004924,1350701
7106093,1277171
4995544,2319171
6030330,2677003
6141021,964905
3269543,4102317
5608738,3601045
2821033,3267966
5266440,2047092
4635304,4146792
4121733,135334
15727,1021834
6920731,2412521
2865748,1872787
1208994,583629
80413,1121825
2403026,1501976
7584849,3224500
3439910,3132236
2334329,3949188
3290003,128199
1141523,4568353
3020482,373987
1780743,4144799
1963675,3553237
3085159,4228963
6265367,1409039
1996014,3396130
5093354,2769989
2801513,4152941
7619211,3955793
7030238,1953893
1311117,4101397
50228,1716032
6286283,754856
4712052,3011481
2435431,4343252
1099311,2755185
5991165,2402149
974449,3601580
2598529,3321303
2515375,2309407
6998743,2933791
3583059,900424
1043258,2674048
2926329,4465112
7441468,2282943
7605808,4265391
106077,2476866
5473211,3348094
2457921,2849081
3399261,1348593
5309077,4211724
1192556,2296763
6281269,3926996
5930377,3233943
783865,3956765
637748,2433419
2696579,346542
3082867,1824364
7808612,3172498
3176843,4560090
2914717,3305834
775932,1175787
2591840,1030307
779474,2006843
5060587,2142876
1237955,2170721
3965318,4298262
5304143,2070374
4952508,788957
6590620,2282166
6029216,3798112
889831,1894812
5337945,518450
677557,1632395
408656,2959682
1734101,2570654
3105368,3890449
1257934,681894
4918801,2682008
1600957,3606283
2854792,1411041
2600339,2370675
604394,3816246
636222,4489532
6701674,3149237
1103073,3380301
7648198,4022260
396805,2466735
6325062,2883090
6384953,1800233
7112894,1277327
6995954,401559
3954757,1960004
3675350,1199665
5930240,2497213
6943717,735549
1366590,4565917
2099633,3842763
6760401,3477071
3574674,471325
1663705,4112325
5239913,810483
1452128,3669969
4476991,2133002
1783987,2854473
6840277,25172
1820359,105121
2661590,369448
7541025,1406398
1883596,3682299
4429480,3824660
3483348,661237
6898424,1943076
4765177,1923193
950456,3048352
6938255,4143248
99861,666688
5350869,289881
1589701,1663916
6313732,2538858
6720068,2665559
3806291,4179346
4900544,1481556
5570431,4529259
222600,4562112
6757866,3861636
7413620,895944
1465872,3463769
1532181,1175436
6897350,1370666
2866552,2393857
6913570,1316250
2256678,964197
6367909,975660
6146790,2317010
5164330,4321222
1262662,1768763
1523610,3688484
5804279,4370535
6382263,309235
4766156,891198
7442020,2813094
6701149,2384355
7883476,2652196
3091135,3651734
3262846,2767433
7464459,2893303
1849275,3437335
253544,1160079
4308194,1197740
4968078,2428487
1016099,4387584
4558246,3485495
546368,2259619
5478419,2331932
4874249,721893
2946755,1422893
2742447,141411
4316986,1642335
5034054,1251054
5797113,729223
6572822,663037
3478516,3456467
6479836,2793373
4806888,1633527
6819623,993746
4429953,741124
6409747,4193333
5636059,259551
6692775,416308
5340945,3222431
6696177,3746279
3534454,3161876
1121090,1258780
6878077,3618484
3717164,4503297
4676120,3349609
2951772,1241926
5393418,868334
523317,3096602
4705930,1012089
7136832,793564
4919880,3269636
4792383,3100836
7621889,2495187
4017115,565086
5965158,3968931
5032089,2565265
5735424,4179184
5485347,3502623
6726124,3916050
6038442,2086580
2081269,2090582
330233,2080935
5598160,3325110
4098847,4116075
2617191,2978831
3538882,1137900
4413436,1937842
2032970,4345072
