10000,1000
4224132,586684
3236158,2272603
1055194,3567608
6908047,3077295
6421821,2090678
5016438,1184068
1564927,2333473
4883607,1297492
4053932,2330381
976818,1615072
807677,3357724
5866632,3247696
5905564,3352533
7595908,66364
477017,2544999
5852413,2874512
6622111,1666394
303604,3278867
6396545,3102166
94375,4170864
5127939,2535802
7355480,3656933
4946871,3205963
7380227,3879512
2962260,1237275
6273837,3554931
2390147,1565625
7854849,3330898
2103702,4476233
5100447,1435924
4903216,1000656
7869999,1522426
3144905,3016103
4650476,2402596
4982893,3255937
3772978,1132390
1876949,664792
3125796,3890823
3754633,1781970
4492448,688261
3767946,138828
1012015,1054810
4222058,739709
6215425,4055578
3925974,779382
2459355,1622754
288177,488591
1973650,3087179
3355228,3201057
5354276,1580413
818530,1507704
5068190,673328
4176869,120676
4645736,3835293
4776171,2627775
5962480,1161004
5552806,2428624
1935988,584163
4324482,1316807
7889157,3095894
889913,205630
7058889,1961017
4427798,428617
4254704,3159636
1783051,3317225
3186178,4287215
4759723,275393
1839706,1074391
1355581,3097835
2784468,89547
1252051,2288461
4910026,1623011
6342289,362132
950286,3745451
6571475,2320613
6136741,377047
5332586,3053383
4159447,3206787
2900274,2063378
1420851,3848263
738062,2321119
2851143,1906464
4884158,552033
3505626,935400
7787279,1279230
4557326,4376460
984140,3922281
1668391,2446082
731736,2142193
2190510,3248844
2114419,153271
2822837,2270605
1488101,251765
3486621,3723001
4043533,2678506
4688942,859346
772661,3393742
6705214,2733377
1290307,2203017
3697154,493759
4134956,770090
2449708,4406526
1765055,65728
4147629,1656017
3890584,3396389
704763,2323122
3078921,47809
6015427,3845778
5598907,2821009
3647567,57876
2982048,2692584
2395999,1524488
1308088,1385332
3190692,2964668
4968147,1744384
5609070,944821
245907,2816520
4805771,1083979
3952293,3785016
6868930,2563008
6933175,3921397
6309393,4391705
1206486,1654455
4529181,1585575
1534967,2556427
5875352,3158022
1875852,1118649
4047431,4485791
6727826,388339
1123646,2758327
3878427,3270777
1426862,3641820
678177,171213
559159,1549462
1031370,3003509
5064515,3206037
3662553,45770
4473672,4486
5857664,3683346
6623504,560227
230627,192391
4254871,3622496
2266704,3899834
7583504,872220
2071884,1778980
4607257,3930378
2953268,1606650
5881220,2187909
7124216,3635793
5933398,559177
777687,3232517
7279261,2097383
1288512,1180300
947559,1233877
6029746,1731850
2143296,3426136
5992156,2206080
369280,4130337
3350548,2616897
480357,3362492
399743,2325987
3084096,310361
3371438,101330
2961776,3957217
6018063,1800556
4657652,2055582
2011329,3700134
6102786,4018570
1788134,3491322
1818305,3358221
5785445,3262927
3427200,965540
7172739,3338090
6631990,4117957
4537260,4469582
2060177,782852
1809217,362488
4506732,814505
5530514,2645934
109576,799408
6920422,775017
5634547,1663482
2848191,1084386
6927588,1798947
215882,1339965
87767,3293320
1622848,3707624
5258093,3312938
2764514,1529477
3973495,4209331
4452377,2660736
7138565,4536487
5692807,1852528
1026032,3249241
1598871,2616959
976946,932141
1240205,3864872
409952,3426365
2168172,3520189
4069726,157656
5258206,4270592
4686277,1550379
7356710,2285321
2665019,2273166
5749899,385407
6481081,2490363
3869432,1314842
2571709,1308007
1470269,3315286
7077046,4142831
6473565,2308678
2429994,1892727
339298,1419087
5324882,129345
5849877,870903
6136703,1622638
1348565,260189
1712437,4459212
2229567,4247653
5359071,3763644
6300921,3732452
5613524,3073075
160412,857056
3170932,587009
4991484,3910558
3233119,3749871
4834791,3405828
6020830,979420
6093040,4266910
1515811,1064252
801624,191377
4710152,1415755
7381968,1885396
5937078,3380759
6449958,2060755
4977686,786683
5880765,3023576
3893712,3519512
6079610,430804
2638276,910017
7051527,1457525
5838550,199066
684139,2067039
6270150,30434
3604017,2666100
6582313,857756
513470,1864826
744220,2736021
947843,3169688
2543786,638501
6771257,4231078
5559924,3717125
1463911,718931
3966821,3103599
562676,959656
6207377,1446684
525418,3171555
7565344,880336
7755331,521270
5746738,685296
1882503,1145009
7429714,981317
1862229,576549
5733292,809430
2777006,4575587
1769226,3443325
7458850,432611
5490696,918959
344555,3369200
1471705,2591007
2085215,3470903
961869,2310289
1083619,2655063
3116698,4001186
3800948,1991894
7658314,4445582
7247502,1550382
1276171,1352427
2275609,107523
4112104,1640886
949725,1904176
651798,2772003
19456,1393402
6651256,2253905
6327502,1811234
3184288,1441030
185246,1889230
56290,847846
2732752,2147544
7491157,861722
525793,2667001
3684662,1011349
6425170,436376
6924106,2490289
2282951,2698179
3474097,4480592
2396478,4129165
145,3339231
4508931,349296
3829847,3434347
3383361,4472511
7063326,4406831
351842,4528227
6007347,285793
5181939,4311432
4126278,69335
4162745,594468
560638,3745536
3195196,2438599
5523627,3239195
4202809,2501137
6458949,2207900
7700120,2833065
922924,1972635
6306320,1938587
6569283,3599844
441560,118374
1825727,2825579
1855653,1104415
7168426,1878091
2732277,2511840
5506817,4160910
7175603,4136072
1683764,4431423
979793,2567514
7655785,1262584
2656661,818842
6754693,1979731
3512085,3805810
6377131,2266652
5863950,3645199
372411,1598385
7247996,3581314
3329090,1971723
5465054,924965
2943960,3890992
4379764,1852020
7141811,29927
4014682,4108228
6146939,4023599
4552674,1646871
4405216,285305
6461646,4306178
7209877,2917225
7842309,2164199
2248633,131376
2722860,4233053
4631750,4522055
3476375,3166135
819955,4525504
6012968,3881957
2351585,3785204
5460354,3376780
4502530,1964363
7124690,1380840
5937755,910088
5808909,2647138
5532274,3263575
5569989,2733845
6524755,2722147
3761211,3255256
2506908,812038
3509957,299432
2914690,498314
6543417,1317793
2938412,1779345
3999231,3889888
1634524,2789129
6695822,2010733
3170204,2741127
2839021,3093745
2296553,946756
3162640,524938
6928121,4392260
678039,1209973
1008171,3696847
1231251,18219
1165534,2418672
968132,1991108
2693284,867325
7549210,804991
5624654,1572720
1528012,3044370
4622394,597910
7027532,4553647
5320981,3279907
7294035,2886035
2391094,919577
2760607,1524499
4983041,66315
4293833,2861365
7483478,1689262
3166274,2140985
5113418,354693
3930367,85153
7733840,73770
2201844,1062934
5143150,1718959
7495690,3031411
6744469,3763161
3539407,237798
1239738,2879406
5578964,1315406
5915339,2926156
7167742,2129633
2332106,1744471
4783190,3306288
4058194,3311387
1840726,1920801
5470782,866192
7070745,4160863
3878804,4038540
2006106,93100
4145028,289088
1950977,3521935
7771401,2960479
4250130,3544087
4115825,4067258
2961891,3180781
6030858,1045811
2304137,157488
6632715,3081986
3893610,1302159
128369,3966765
7765017,2535023
3451635,4102974
4354945,3588532
1296425,520109
5609702,3019164
2913870,3296692
1269899,4073348
922734,3907544
5713827,3051743
4229404,4083226
2935376,3500561
4706226,1039383
3580470,1139680
2089893,3650463
5790380,3854467
1095294,3602670
4943929,2420615
7351736,2323292
5068308,1894316
7175948,1594046
398040,3736103
1021668,1842738
6143937,895632
72166,342414
6984779,2578448
90833,1940
4587019,3731146
5514077,2156538
7594664,4517551
2259046,4540538
6062791,537050
2440990,1989803
4259091,351067
6764673,3551763
3492166,3190323
3584056,819138
1045187,1052148
3344486,4392264
3299459,3387772
3494576,44258
6719471,2256878
6114732,3760683
2013524,3308810
5248709,2452518
6240937,4228732
2684888,1959771
6186776,120905
7722138,1708115
2910177,1731296
4296733,2945649
4875499,1776573
2680788,3391511
1707652,2629202
7126418,3621943
1234940,3864556
33264,1333872
4779440,2813205
5091117,915882
4499122,1035272
4598669,2162322
2330607,3046274
5856687,1944877
2849207,2372137
292914,1721196
3174833,1381689
116178,2285892
1143581,285658
4589235,2755194
2238196,2516268
6871684,3715521
4977992,1279357
6044329,4388569
4907162,669936
3220111,3241888
3280690,7056
3286101,3720593
