10000,1000
2726569,889272
2079982,341171
7211129,2941534
4293189,3428717
98939,3927782
2920900,3706387
2244989,2315850
5814687,3459921
5751556,2242450
1824041,3255040
6706656,3852102
5266320,3468268
6352542,4255208
6966648,285826
2528570,3822469
53102,3660984
3379602,1156238
6690420,4536110
5073985,969696
4726559,4026585
7818826,1233632
2486690,1520826
6162126,997299
1069661,4344467
1626317,2253537
1208192,231023
2110565,1956111
2226972,2514983
230172,3384257
5575794,4447113
888251,3602223
5898988,1871644
3652979,3496568
937992,2357156
6474722,297228
6501541,1009097
141545,2894688
7465188,3826099
2164881,866708
7178536,126331
5394612,1587987
172159,3847213
5128556,3450780
5653006,320178
587301,3147378
486623,1707277
3948982,2444600
1060795,823353
2225903,402082
2112231,4570567
1277781,225531
1289743,4251284
5905646,2886341
6723438,1233215
5953964,2760314
6515656,3205111
6497045,3803759
2426516,2095822
3285689,926
6144812,2497336
3932306,2840083
5150827,1614277
3480183,85835
3878697,622273
4163009,2054977
2205486,4296162
2492155,2457366
6918059,1835226
2179334,1543032
7358609,1857916
4080396,4398390
7572865,2601425
3662019,4130732
7255064,2969981
5633086,1426873
4164956,3837743
1331697,2528783
7880727,50659
6554566,2437282
3567041,608864
2475449,3703965
7502196,342166
7293206,4520655
5919038,2813135
2041115,2185030
27472,328537
420644,2339504
1246675,293178
7802372,4571527
2513538,2535092
2233720,3659958
4031529,3244880
2823407,4313570
3529708,2643735
3575899,2374506
6682515,3428496
3571427,2263009
3953514,1864060
705387,3133765
4247702,31919
1141759,3876850
6673600,2002745
780315,4207717
2866529,1913483
1153017,1680679
5765537,2052891
5448316,3408528
6207801,1518823
833015,3082473
4156133,2041820
2995087,1302712
1215085,1941436
3792866,3642244
6991300,2333793
1545859,1036489
7890030,1954330
5775781,659739
6934417,4191830
2496226,1428348
4596564,3704078
1241246,3350289
340844,3100352
4134875,1822312
5011755,4077988
1678474,3178154
7792537,2865125
6517182,3773660
5938649,2256633
1518754,2785083
2646159,3205897
5222732,853306
5537061,2463925
3603633,3883731
5561029,2677670
6256193,2279894
4732794,4397156
1999259,3249985
